# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  591       3.111270942057e-10       2.312129687975e-12       3.979102689056e-12       1.039668361637e-14       4.346598118565e-14       2.914414135157e-15      -3.565298063195e-16 
  592       3.099492691184e-10       2.350322320217e-12       3.996473994651e-12       1.041011281206e-14       4.321078721255e-14       2.944600826562e-15      -3.637018821517e-16 
  593       3.087647545788e-10       2.388781724458e-12       4.009622251330e-12       1.042335100738e-14       4.295752966176e-14       2.974754284107e-15      -3.707915319484e-16 
  594       3.075742473094e-10       2.427492716803e-12       4.018514187835e-12       1.043639965400e-14       4.270618717815e-14       3.004851508588e-15      -3.777996278424e-16 
  595       3.063784532550e-10       2.466439896925e-12       4.023116520543e-12       1.044926023878e-14       4.245673776126e-14       3.034869205503e-15      -3.847270650914e-16 
  596       3.051780876199e-10       2.505607647153e-12       4.023395954018e-12       1.046193428381e-14       4.220915876196e-14       3.064783783840e-15      -3.915747621927e-16 
  597       3.039738749061e-10       2.544980131551e-12       4.019319181574e-12       1.047442334669e-14       4.196342687913e-14       3.094571354860e-15      -3.983436609984e-16 
  598       3.027665489510e-10       2.584541295004e-12       4.010852885836e-12       1.048672902060e-14       4.171951815628e-14       3.124207730884e-15      -4.050347268303e-16 
  599       3.015568529650e-10       2.624274862304e-12       3.997963739299e-12       1.049885293452e-14       4.147740797821e-14       3.153668424081e-15      -4.116489485950e-16 
  600       3.003455395697e-10       2.664164337228e-12       3.980618404886e-12       1.051079675338e-14       4.123707106772e-14       3.182928645252e-15      -4.181873388990e-16 
  601       2.991333708354e-10       2.704193001627e-12       3.958783536506e-12       1.052256217818e-14       4.099848148221e-14       3.211963302615e-15      -4.246509341636e-16 
  602       2.979211183190e-10       2.744343914507e-12       3.932425779620e-12       1.053415094624e-14       4.076161261036e-14       3.240747000596e-15      -4.310407947399e-16 
  603       2.967095631015e-10       2.784599911115e-12       3.901511771793e-12       1.054556483126e-14       4.052643716878e-14       3.269254038608e-15      -4.373580050240e-16 
  604       2.954994958266e-10       2.824943602019e-12       3.866008143260e-12       1.055680564358e-14       4.029292719870e-14       3.297458409843e-15      -4.436036735718e-16 
  605       2.942916535955e-10       2.865358229804e-12       3.825892316725e-12       1.056787536801e-14       4.006105813025e-14       3.325339793916e-15      -4.497785810540e-16 
  606       2.930865289093e-10       2.905830263665e-12       3.781185191261e-12       1.057877658103e-14       3.983082108983e-14       3.352901695747e-15      -4.558821145769e-16 
  607       2.918845562011e-10       2.946346865479e-12       3.731919246523e-12       1.058951204398e-14       3.960221088246e-14       3.380153741051e-15      -4.619133079283e-16 
  608       2.906861745789e-10       2.986895037215e-12       3.678127818820e-12       1.060008456642e-14       3.937522194903e-14       3.407105722757e-15      -4.678711914145e-16 
  609       2.894918278427e-10       3.027461620298e-12       3.619845105205e-12       1.061049700639e-14       3.914984836419e-14       3.433767601754e-15      -4.737547918602e-16 
  610       2.883019645014e-10       3.068033294978e-12       3.557106167577e-12       1.062075227056e-14       3.892608383443e-14       3.460149507642e-15      -4.795631326082e-16 
  611       2.871170377905e-10       3.108596579686e-12       3.489946936769e-12       1.063085331445e-14       3.870392169599e-14       3.486261739477e-15      -4.852952335194e-16 
  612       2.859375056886e-10       3.149137830408e-12       3.418404216643e-12       1.064080314268e-14       3.848335491288e-14       3.512114766520e-15      -4.909501109722e-16 
  613       2.847638309349e-10       3.189643240043e-12       3.342515688188e-12       1.065060480909e-14       3.826437607490e-14       3.537719228986e-15      -4.965267778626e-16 
  614       2.835964810463e-10       3.230098837767e-12       3.262319913610e-12       1.066026141705e-14       3.804697739558e-14       3.563085938789e-15      -5.020242436036e-16 
  615       2.824359283346e-10       3.270490488403e-12       3.177856340428e-12       1.066977611960e-14       3.783115071019e-14       3.588225880292e-15      -5.074415141252e-16 
  616       2.812826499232e-10       3.310803891779e-12       3.089165305568e-12       1.067915211967e-14       3.761688747373e-14       3.613150211056e-15      -5.127775918744e-16 
  617       2.801371277650e-10       3.351024582098e-12       2.996288039457e-12       1.068839267030e-14       3.740417875893e-14       3.637870262584e-15      -5.180314758142e-16 
  618       2.789998486586e-10       3.391137927297e-12       2.899266670118e-12       1.069750107484e-14       3.719301525423e-14       3.662397541073e-15      -5.232021614241e-16 
  619       2.778713042664e-10       3.431129128417e-12       2.798144227264e-12       1.070648068716e-14       3.698338726174e-14       3.686743728159e-15      -5.282886406997e-16 
  620       2.767519911310e-10       3.470983218963e-12       2.692964646390e-12       1.071533491186e-14       3.677528469528e-14       3.710920681666e-15      -5.332899021520e-16 
  621       2.756424106927e-10       3.510685064270e-12       2.583772772870e-12       1.072406720445e-14       3.656869707834e-14       3.734940436355e-15      -5.382049308078e-16 
  622       2.745430693065e-10       3.550219360867e-12       2.470614366051e-12       1.073268107162e-14       3.636361354207e-14       3.758815204670e-15      -5.430327082091e-16 
  623       2.734544782593e-10       3.589570635844e-12       2.353536103346e-12       1.074118007137e-14       3.616002282329e-14       3.782557377486e-15      -5.477722124128e-16 
  624       2.723771537871e-10       3.628723246210e-12       2.232585584329e-12       1.074956781328e-14       3.595791326244e-14       3.806179524858e-15      -5.524224179907e-16 
  625       2.713116170918e-10       3.667661378266e-12       2.107811334826e-12       1.075784795869e-14       3.575727280161e-14       3.829694396768e-15      -5.569822960291e-16 
  626       2.702583943589e-10       3.706369046963e-12       1.979262811017e-12       1.076602422091e-14       3.555808898250e-14       3.853114923874e-15      -5.614508141285e-16 
  627       2.692180167740e-10       3.744830095268e-12       1.846990403520e-12       1.077410036542e-14       3.536034894443e-14       3.876454218256e-15      -5.658269364038e-16 
  628       2.681910205406e-10       3.783028193530e-12       1.711045441495e-12       1.078208021009e-14       3.516403942231e-14       3.899725574166e-15      -5.701096234832e-16 
  629       2.671779468967e-10       3.820946838843e-12       1.571480196731e-12       1.078996762539e-14       3.496914674466e-14       3.922942468775e-15      -5.742978325089e-16 
  630       2.661793421320e-10       3.858569354409e-12       1.428347887744e-12       1.079776653459e-14       3.477565683156e-14       3.946118562918e-15      -5.783905171362e-16 
  631       2.651957576055e-10       3.895878888907e-12       1.281702683869e-12       1.080548091396e-14       3.458355519265e-14       3.969267701849e-15      -5.823866275336e-16 
  632       2.642277497620e-10       3.932858415851e-12       1.131599709356e-12       1.081311479299e-14       3.439282692515e-14       3.992403915980e-15      -5.862851103824e-16 
  633       2.632758801496e-10       3.969490732961e-12       9.780950474630e-13       1.082067225461e-14       3.420345671181e-14       4.015541421637e-15      -5.900849088766e-16 
  634       2.623407154368e-10       4.005758461523e-12       8.212457445519e-13       1.082815743535e-14       3.401542881893e-14       4.038694621802e-15      -5.937849627223e-16 
  635       2.614228274298e-10       4.041644045753e-12       6.611098141804e-13       1.083557452560e-14       3.382872709433e-14       4.061878106863e-15      -5.973842081381e-16 
  636       2.605227930891e-10       4.077129752167e-12       4.977462411974e-13       1.084292776979e-14       3.364333496532e-14       4.085106655364e-15      -6.008815778541e-16 
  637       2.596411945472e-10       4.112197668938e-12       3.312149858373e-13       1.085022146660e-14       3.345923543674e-14       4.108395234749e-15      -6.042760011124e-16 
  638       2.587786191254e-10       4.146829705265e-12       1.615769878140e-13       1.085745996919e-14       3.327641108893e-14       4.131759002112e-15      -6.075664036663e-16 
  639       2.579356593511e-10       4.181007590736e-12      -1.110582958487e-14       1.086464768536e-14       3.309484407568e-14       4.155213304944e-15      -6.107517077802e-16 
  640       2.571129129749e-10       4.214712874695e-12      -1.867705554039e-13       1.087178907781e-14       3.291451612228e-14       4.178773681884e-15      -6.138308322296e-16 
  641       2.563109829877e-10       4.247926925600e-12      -3.653532869255e-13       1.087888866431e-14       3.273540852346e-14       4.202455863461e-15      -6.168026923005e-16 
  642       2.555304776379e-10       4.280630930394e-12      -5.467891255756e-13       1.088595101793e-14       3.255750214141e-14       4.226275772848e-15      -6.196661997895e-16 
  643       2.547720104485e-10       4.312805893868e-12      -7.310121728299e-13       1.089298076722e-14       3.238077740376e-14       4.250249526605e-15      -6.224202630033e-16 
  644       2.540361146658e-10       4.344434691495e-12      -9.179542976376e-13       1.089998229241e-14       3.220521718604e-14       4.274388631800e-15      -6.250641305882e-16 
  645       2.533229844468e-10       4.375508280242e-12      -1.107541416362e-12       1.090695880587e-14       3.203081553480e-14       4.298685456523e-15      -6.275984315610e-16 
  646       2.526327278488e-10       4.406019627052e-12      -1.299697120558e-12       1.091391325123e-14       3.185756913791e-14       4.323127432041e-15      -6.300241588139e-16 
  647       2.519654518598e-10       4.435961668059e-12      -1.494343893394e-12       1.092084860567e-14       3.168547445681e-14       4.347701826026e-15      -6.323423275143e-16 
  648       2.513212623912e-10       4.465327308545e-12      -1.691403105198e-12       1.092776788002e-14       3.151452772532e-14       4.372395741915e-15      -6.345539752041e-16 
  649       2.507002642696e-10       4.494109422894e-12      -1.890795009017e-12       1.093467411889e-14       3.134472494845e-14       4.397196118266e-15      -6.366601618987e-16 
  650       2.501025612301e-10       4.522300854553e-12      -2.092438736157e-12       1.094157040082e-14       3.117606190123e-14       4.422089728121e-15      -6.386619701862e-16 
  651       2.495282559080e-10       4.549894415989e-12      -2.296252291742e-12       1.094845983834e-14       3.100853412754e-14       4.447063178367e-15      -6.405605053263e-16 
  652       2.489774498314e-10       4.576882888646e-12      -2.502152550264e-12       1.095534557814e-14       3.084213693894e-14       4.472102909094e-15      -6.423568953494e-16 
  653       2.484502434137e-10       4.603259022902e-12      -2.710055251131e-12       1.096223080117e-14       3.067686541344e-14       4.497195192957e-15      -6.440522911560e-16 
  654       2.479467359462e-10       4.629015538028e-12      -2.919874994217e-12       1.096911872275e-14       3.051271439442e-14       4.522326134535e-15      -6.456478666153e-16 
  655       2.474670255900e-10       4.654145122146e-12      -3.131525235420e-12       1.097601259273e-14       3.034967848934e-14       4.547481669690e-15      -6.471448186648e-16 
  656       2.470112093689e-10       4.678640432185e-12      -3.344918282202e-12       1.098291569554e-14       3.018775206865e-14       4.572647564930e-15      -6.485443674089e-16 
